     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,03/23/2019-03/29/2019,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R402,SENECA AVENUE-PALMETTO ST     ,00005218,00000228,00000014,00000096,00000001,00003487,00004176,00000000,00000000,00000000,00000001,00000028,00000142,00000000,00000365,00000052,00000097,00000000,00000052,00000000,00000000,00000000,00000830,00000000,00000084,00000000,                                                                                                    
R403,FOREST AVENUE-PUTNAM AVENUE   ,00007189,00000420,00000037,00000138,00000000,00004080,00005942,00000000,00000000,00000000,00000000,00000114,00000161,00000000,00000528,00000129,00000068,00000000,00000043,00000000,00000000,00000000,00001161,00000000,00000115,00000000,                                                                                                    
R404,FRESH POND ROAD-68TH AVENUE   ,00010859,00000685,00000067,00000179,00000001,00005401,00007750,00000000,00000000,00000000,00000015,00000157,00000285,00000000,00000733,00000221,00000139,00000000,00000064,00000000,00000000,00000000,00001442,00000000,00000140,00000000,                                                                                                    
R405,JACKSON AVENUE-WESTCHESTER    ,00010089,00000556,00000091,00000153,00000001,00009295,00004507,00000000,00000000,00000000,00000003,00000023,00000351,00000002,00000707,00000085,00000054,00000000,00000053,00000000,00000000,00000000,00004267,00000000,00000405,00000000,                                                                                                    
R406,PROSPECT AVENUE-WESTCHESTER   ,00012486,00000800,00000147,00000262,00000001,00013144,00006443,00000000,00000000,00000000,00000015,00000038,00000583,00000003,00000736,00000070,00000130,00000000,00000051,00000000,00000002,00000000,00004401,00000004,00000440,00000000,                                                                                                    
R407,INTERVALE 163RD STREET        ,00006212,00000328,00000055,00000100,00000000,00006102,00002721,00000000,00000000,00000000,00000006,00000030,00000197,00000001,00000296,00000021,00000016,00000000,00000036,00000002,00000000,00000000,00002205,00000000,00000189,00000000,                                                                                                    
R408,SIMPSON ST-WESTCHESTER AVE    ,00012426,00000828,00000212,00000387,00000001,00016516,00007038,00000000,00000000,00000000,00000016,00000040,00000693,00000002,00000723,00000076,00000073,00000000,00000047,00000000,00000002,00000000,00003614,00000000,00000699,00000000,                                                                                                    
R409,FREEMAN ST-SOUTHERN BLVD      ,00009036,00000496,00000100,00000150,00000007,00008497,00004172,00000000,00000000,00000000,00000004,00000025,00000338,00000000,00000483,00000080,00000065,00000000,00000052,00000000,00000000,00000000,00002801,00000000,00000362,00000000,                                                                                                    
R411,PARK PLACE-FRANKLIN AVENUE    ,00003071,00000274,00000059,00000061,00000001,00002087,00002911,00000000,00000000,00000000,00000000,00000025,00000140,00000000,00000388,00000052,00000055,00000000,00000041,00000000,00000000,00000000,00000746,00000000,00000053,00000000,                                                                                                    
R412,BOTANIC GARDEN-FRANKLIN AVE   ,00002051,00000257,00000049,00000069,00000000,00001588,00001669,00000000,00000000,00000000,00000006,00000024,00000109,00000002,00000263,00000018,00000033,00000000,00000034,00000000,00000000,00000000,00002259,00000000,00000064,00000000,                                                                                                    
R413,KNICKERBOCKER AVE-MYRTLE AV   ,00007282,00000316,00000030,00000067,00000001,00005385,00005043,00000000,00000000,00000000,00000009,00000037,00000211,00000001,00000593,00000061,00000125,00000000,00000093,00000000,00000000,00000000,00001599,00000000,00000071,00000000,                                                                                                    
R414,HOWARD BEACH-159TH AVE        ,00005580,00000349,00000047,00000073,00000008,00003609,00002816,00000000,00000000,00000000,00000006,00000099,00000111,00000000,00000237,00000188,00000041,00000000,00002251,00000000,00000000,00000000,00000237,00000000,00000038,00000000,                                                                                                    
R415,BROAD CHANNEL-NOEL ROAD       ,00000996,00000058,00000011,00000009,00000000,00000149,00000265,00000000,00000000,00000000,00000004,00000034,00000017,00000000,00000066,00000028,00000003,00000000,00000017,00000000,00000000,00000000,00000084,00000000,00000004,00000000,                                                                                                    
R416,HOLLAND-BEACH 90TH STREET     ,00001716,00000160,00000037,00000043,00000000,00000858,00000663,00000000,00000000,00000000,00000001,00000009,00000038,00000000,00000092,00000023,00000011,00000000,00000042,00000000,00000000,00000000,00000362,00000000,00000015,00000000,                                                                                                    
R417,PLAYLAND-BEACH 98TH STREET    ,00000970,00000041,00000007,00000007,00000000,00000527,00000402,00000000,00000000,00000000,00000000,00000017,00000033,00000000,00000033,00000013,00000015,00000000,00000007,00000000,00000000,00000000,00000440,00000000,00000012,00000000,                                                                                                    
R418,SEASIDE BEACH-105TH STREET    ,00000517,00000058,00000001,00000016,00000000,00000149,00000157,00000000,00000000,00000000,00000001,00000001,00000009,00000000,00000031,00000016,00000002,00000000,00000004,00000000,00000000,00000000,00000212,00000000,00000001,00000000,                                                                                                    
R419,ROCKAWAY PARK-BEACH 116TH     ,00001397,00000166,00000050,00000035,00000000,00000778,00000528,00000000,00000000,00000000,00000002,00000009,00000138,00000000,00000045,00000013,00000021,00000000,00000032,00000000,00000000,00000000,00000134,00000000,00000011,00000000,                                                                                                    
R420,DITMAS AVE-MCDONALD AVE       ,00007102,00000729,00000037,00000126,00000001,00003597,00004711,00000000,00000000,00000000,00000004,00000084,00000136,00000000,00000391,00000139,00000098,00000000,00000022,00000000,00000000,00000000,00002257,00000000,00000104,00000000,                                                                                                    
R421,AVENUE I-MCDONALD AVENUE      ,00003490,00000426,00000026,00000149,00000000,00001880,00001776,00000000,00000000,00000000,00000000,00000072,00000122,00000000,00000078,00000121,00000026,00000000,00000017,00000000,00000000,00000000,00001552,00000000,00000039,00000000,                                                                                                    
R422,MCDONALD AVE-22ND AVE         ,00000897,00000093,00000021,00000064,00000001,00001041,00001514,00000000,00000000,00000000,00000001,00000002,00000040,00000000,00000058,00000027,00000017,00000000,00000017,00000000,00000000,00000000,00000317,00000000,00000031,00000000,                                                                                                    
R423,AVENUE N-MCDONALD AVENUE      ,00005386,00000478,00000059,00000115,00000004,00002435,00003596,00000000,00000000,00000000,00000000,00000100,00000120,00000000,00000213,00000152,00000072,00000000,00000033,00000000,00000000,00000000,00001096,00000000,00000077,00000000,                                                                                                    
R424,AVENUE P-MCDONALD AVENUE      ,00005182,00000517,00000021,00000092,00000001,00001991,00003066,00000000,00000000,00000000,00000000,00000101,00000125,00000000,00000217,00000151,00000109,00000000,00000019,00000000,00000000,00000000,00000748,00000000,00000099,00000000,                                                                                                    
R425,AVENUE U-MCDONALD AVENUE      ,00003248,00000307,00000025,00000106,00000002,00001587,00002016,00000000,00000000,00000000,00000000,00000058,00000099,00000000,00000112,00000094,00000023,00000000,00000007,00000000,00000000,00000000,00000712,00000000,00000044,00000000,                                                                                                    
R426,NEPTUNE AVE-MCDONALD AVENUE   ,00002854,00000577,00000017,00000099,00000006,00000701,00001403,00000000,00000000,00000000,00000005,00000041,00000123,00000001,00000118,00000090,00000050,00000000,00000013,00000000,00000000,00000000,00001242,00000000,00000028,00000000,                                                                                                    
R427,MIDDLETOWN ROAD-WESTCHESTER   ,00005471,00000298,00000024,00000075,00000000,00002032,00002339,00000000,00000000,00000000,00000035,00000088,00000101,00000002,00000277,00000116,00000048,00000000,00000026,00000000,00000000,00000000,00001069,00000000,00000055,00000000,                                                                                                    
R428,BUHRE AVE-WESTCHESTER AVE     ,00009361,00000463,00000046,00000108,00000005,00004158,00004236,00000000,00000000,00000000,00000075,00000103,00000299,00000000,00000646,00000177,00000064,00000000,00000012,00000000,00000000,00000000,00001214,00000000,00000138,00000000,                                                                                                    
R429,PELHAM BAY PARK-BRUCKNER BL   ,00008076,00000588,00000155,00000351,00000003,00008513,00007638,00000000,00000000,00000000,00000230,00000092,00000325,00000003,00001212,00000172,00000088,00000000,00000044,00000000,00000000,00000000,00001732,00000000,00000259,00000000,                                                                                                    
R430,PELHAM PKWY-ESPLANADE         ,00007245,00000374,00000023,00000087,00000000,00002746,00003310,00000000,00000000,00000000,00000018,00000150,00000180,00000002,00000595,00000177,00000055,00000000,00000021,00000000,00000000,00000000,00001765,00000000,00000105,00000000,                                                                                                    
R431,DYRE AVENUE-LIGHT STREET      ,00009538,00000369,00000074,00000083,00000005,00005852,00003815,00000000,00000000,00000000,00000021,00000116,00000279,00000000,00000517,00000079,00000063,00000000,00000034,00000000,00000000,00000000,00001629,00000000,00000196,00000000,                                                                                                    
R432,CHAUNCEY STREET-ROCKAWAY AV   ,00005734,00000308,00000065,00000096,00000000,00006312,00004444,00000000,00000000,00000000,00000002,00000025,00000234,00000003,00000422,00000030,00000057,00000000,00000073,00000000,00000000,00000000,00000987,00000000,00000083,00000000,                                                                                                    
R433,ALABAMA AVENUE-FULTON ST      ,00002759,00000160,00000075,00000107,00000000,00003935,00001604,00000000,00000000,00000000,00000001,00000003,00000091,00000000,00000209,00000006,00000018,00000000,00000022,00000000,00000000,00000000,00000590,00000000,00000063,00000000,                                                                                                    
R434,VAN SICLEN AVENUE-FULTON ST   ,00005666,00000297,00000053,00000117,00000000,00004915,00002332,00000000,00000000,00000000,00000000,00000017,00000231,00000000,00000153,00000030,00000031,00000000,00000043,00000000,00000000,00000000,00001504,00000000,00000090,00000000,                                                                                                    
R435,CLEVELAND STREET-FULTON ST    ,00006428,00000317,00000038,00000087,00000004,00005595,00002209,00000000,00000000,00000000,00000004,00000038,00000263,00000000,00000222,00000045,00000039,00000000,00000025,00000000,00000000,00000000,00002024,00000000,00000114,00000000,                                                                                                    
R436,NORWOOD AVENUE-FULTON ST      ,00006939,00000433,00000059,00000105,00000007,00005524,00002601,00000000,00000000,00000000,00000001,00000013,00000247,00000006,00000299,00000044,00000031,00000000,00000042,00000000,00000000,00000000,00002112,00000000,00000148,00000000,                                                                                                    
R437,CRESCENT STREET-FULTON ST     ,00009999,00000675,00000137,00000253,00000000,00009316,00005270,00000000,00000000,00000000,00000003,00000033,00000377,00000005,00000350,00000064,00000085,00000000,00000079,00000000,00000000,00000000,00002526,00000000,00000202,00000000,                                                                                                    
R438,RALPH AVENUE-FULTON STREET    ,00010605,00000616,00000110,00000256,00000006,00010220,00007603,00000000,00000000,00000000,00000003,00000060,00000357,00000000,00000908,00000042,00000166,00000000,00000142,00000000,00000000,00000000,00002593,00000000,00000229,00000000,                                                                                                    
R439,ROCKAWAY AVE-HOPKINSON AVE    ,00010018,00000537,00000135,00000254,00000000,00009930,00007453,00000000,00000000,00000000,00000010,00000032,00000307,00000000,00000949,00000075,00000130,00000000,00000152,00000000,00000000,00000000,00003232,00000000,00000225,00000000,                                                                                                    
R440,LIBERTY AVE-PENNSYLVANIA AV   ,00004627,00000287,00000073,00000145,00000000,00004336,00002276,00000000,00000000,00000000,00000003,00000025,00000245,00000000,00000411,00000047,00000026,00000000,00000033,00000000,00000000,00000000,00001895,00000000,00000071,00000000,                                                                                                    
R441,VAN SICLEN AVE-PITKIN AVE     ,00006420,00000462,00000093,00000104,00000006,00005016,00002614,00000000,00000000,00000000,00000004,00000029,00000241,00000000,00000322,00000031,00000038,00000000,00000046,00000000,00000000,00000000,00002206,00000000,00000154,00000000,                                                                                                    
R442,SHEPHERD AVE-PITKIN AVE       ,00006764,00000351,00000105,00000082,00000001,00005305,00002925,00000000,00000000,00000000,00000004,00000031,00000213,00000000,00000332,00000037,00000082,00000000,00000034,00000000,00000000,00000000,00002240,00000000,00000138,00000000,                                                                                                    
R443,170TH STREET-GRAND CONC.      ,00011663,00000666,00000177,00000200,00000005,00013997,00006976,00000000,00000000,00000000,00000011,00000040,00000455,00000000,00000743,00000126,00000121,00000000,00000078,00000000,00000000,00000000,00004250,00000000,00000395,00000000,                                                                                                    
R444,238TH ST-WHITE PLAINS ROAD    ,00006030,00000449,00000089,00000118,00000011,00005226,00002749,00000000,00000000,00000000,00000011,00000051,00000373,00000000,00000411,00000046,00000038,00000000,00000039,00000000,00000000,00000000,00001653,00000000,00000168,00000000,                                                                                                    
R445,138TH STREET-3RD AVE          ,00014633,00000859,00000149,00000238,00000008,00016432,00008334,00000000,00000000,00000000,00000029,00000085,00000563,00000012,00001049,00000100,00000141,00000000,00000094,00000000,00000000,00000000,00003344,00000000,00000310,00000000,                                                                                                    
R446,BROOK AVENUE-138TH STREET     ,00012397,00000834,00000123,00000110,00000006,00012835,00005367,00000000,00000000,00000000,00000013,00000038,00000520,00000006,00000640,00000074,00000068,00000000,00000058,00000000,00000000,00000000,00003019,00000000,00000234,00000000,                                                                                                    
R447,CYPRESS AVENUE-138TH STREET   ,00007169,00000371,00000091,00000114,00000003,00006997,00003263,00000000,00000000,00000000,00000011,00000033,00000197,00000001,00000378,00000055,00000022,00000000,00000033,00000000,00000000,00000000,00001436,00000000,00000182,00000000,                                                                                                    
R448,EAST 143RD ST-SOUTHERN BLVD   ,00002239,00000099,00000016,00000026,00000000,00001647,00001065,00000000,00000000,00000000,00000001,00000008,00000050,00000000,00000224,00000018,00000010,00000000,00000006,00000000,00000000,00000000,00000554,00000000,00000016,00000000,                                                                                                    
R449,EAST 149TH ST-SOUTHERN BLVD   ,00008399,00000511,00000083,00000173,00000000,00009672,00004822,00000000,00000000,00000000,00000008,00000036,00000293,00000000,00000640,00000053,00000079,00000000,00000024,00000000,00000000,00000000,00003093,00000000,00000185,00000000,                                                                                                    
R450,LONGWOOD AVE-SOUTHERN BLVD    ,00006045,00000412,00000072,00000116,00000000,00006391,00003177,00000000,00000000,00000000,00000008,00000037,00000227,00000000,00000343,00000023,00000053,00000000,00000029,00000000,00000000,00000000,00001735,00000000,00000118,00000000,                                                                                                    
R451,WINTHROP ST-NOSTRAND AVE      ,00011828,00001042,00000181,00000321,00000026,00006970,00010153,00000000,00000000,00000000,00000040,00000094,00000435,00000030,00002235,00000210,00000265,00000000,00000114,00000000,00000000,00000000,00002010,00000000,00000194,00000000,                                                                                                    
R452,72ND STREET & BROADWAY        ,00085546,00013158,00000750,00002535,00000124,00041356,00072735,00000000,00000000,00000000,00000245,00001437,00001797,00000188,00008512,00003703,00002340,00000000,00001589,00000000,00000000,00000000,00006499,00000000,00000377,00000000,                                                                                                    
R453,23RD STREET-6TH AVENUE        ,00026055,00001579,00000144,00000496,00000019,00013247,00025910,00000000,00000000,00000000,00000057,00000406,00000198,00000014,00003317,00000871,00000794,00000000,00000576,00000000,00000000,00000000,00001043,00000000,00000096,00000000,                                                                                                    
R455,25TH STREET-4TH AVENUE        ,00001660,00000125,00000015,00000038,00000000,00001245,00000960,00000000,00000000,00000000,00000006,00000011,00000033,00000000,00000051,00000021,00000004,00000000,00000008,00000000,00000000,00000000,00000457,00000000,00000031,00000000,                                                                                                    
R456,HOYT STREET-FULTON STREET     ,00005523,00000413,00000051,00000088,00000006,00003147,00006664,00000000,00000001,00000000,00000028,00000067,00000053,00000027,00000872,00000217,00000195,00000000,00000115,00000000,00000000,00000000,00000231,00000000,00000052,00000000,                                                                                                    
R460,MARCY AVENUE-BROADWAY         ,00030873,00001644,00000228,00000491,00000012,00020404,00021359,00000000,00000000,00000000,00000044,00000309,00000833,00000008,00002425,00000643,00000459,00000000,00000767,00000000,00000000,00000000,00002904,00000000,00000266,00000000,                                                                                                    
R461,BROADWAY LAFAYETTE-BLEECKER   ,00050141,00002161,00000159,00000433,00000066,00025630,00042095,00000000,00000000,00000000,00000111,00000738,00000356,00000098,00005103,00001563,00001221,00000000,00001174,00000000,00000000,00000000,00002033,00000000,00000353,00000000,                                                                                                    
R462,CANAL STREET-BROADWAY         ,00040170,00001840,00000119,00000446,00000031,00018593,00029759,00000000,00000000,00000000,00000198,00000412,00000302,00000040,00003315,00001135,00000930,00000000,00000918,00000000,00000000,00000000,00001311,00000000,00000211,00000000,                                                                                                    
R463,CANAL ST-LAFAYETTE ST EAST    ,00047652,00006429,00000383,00002706,00000100,00022417,00037487,00000000,00000000,00000000,00000200,00000492,00001077,00000231,00002803,00001265,00000795,00000000,00001305,00000000,00000000,00000000,00002035,00000000,00000210,00000000,                                                                                                    
R464,AQUEDUCT RACE TRACK           ,00003748,00002025,00000230,00000753,00000000,00001879,00002030,00000000,00000000,00000000,00000007,00000027,00000775,00000000,00000166,00000051,00000031,00000000,00000051,00000000,00000000,00000000,00000077,00000000,00000031,00000000,                                                                                                    
R468,RI TRAMWAY (MANHATTAN)        ,00004867,00000399,00000071,00000118,00000002,00005390,00005042,00000000,00000000,00000000,00000013,00000031,00000027,00000002,00000476,00000129,00000103,00000000,00000278,00000000,00000000,00000000,00000302,00000000,00000021,00000000,                                                                                                    
R469,RI TRAMWAY (ROOSEVELT)        ,00005999,00000619,00000058,00000121,00000000,00005290,00004472,00000000,00000000,00000000,00000022,00000037,00000061,00000003,00000430,00000139,00000136,00000000,00000310,00000000,00000000,00000000,00000365,00000000,00000015,00000000,                                                                                                    
R475,GRAND AVENUE DEPOT            ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002448,00000000,                                                                                                    
R476,GUNHILL DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00007287,00000000,                                                                                                    
R477,YUKON DEPOT                   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001851,00000000,                                                                                                    
R478,CASTLETON DEPOT               ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003646,00000000,                                                                                                    
R479,QUEENS VILLAGE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00011642,00000000,                                                                                                    
R480,CASEY STENGEL DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002617,00000000,                                                                                                    
R481,JAMAICA DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00008022,00000000,                                                                                                    
R482,FRESH POND DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002277,00000000,                                                                                                    
R483,EAST NEW YORK DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003631,00000000,                                                                                                    
R484,JACKIE GLEASON DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000939,00000000,                                                                                                    
R485,FLATBUSH DEPOT                ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00004806,00000000,                                                                                                    
R486,ULMER PARK DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00008689,00000000,                                                                                                    
R487,KINGSBRIDGE DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00010667,00000000,                                                                                                    
R488,JACKIE GLEASON DEPOT(2)       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003571,00000000,                                                                                                    
R489,MOTHER CLARA HALE DEPOT       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000243,00000000,                                                                                                    
R492,MANHATTANVILLE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001566,00000000,                                                                                                    
R493,CHARLESTON DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000521,00000000,                                                                                                    
R494,WEST FARMS DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00007289,00000000,                                                                                                    
R495,MICHAEL J. QUILL DEPOT        ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001380,00000000,                                                                                                    
R496,TUSKEGEE AIRMEN DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001215,00000000,                                                                                                    
R515,MTABC - LA GUARDIA DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003550,00000000,                                                                                                    
R516,MTABC - COLLEGE POINT DEPOT   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000066,00000000,                                                                                                    
R517,MTABC - JFK DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00004145,00000000,                                                                                                    
R518,MTABC - FAR ROCKAWAY DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001014,00000000,                                                                                                    
R519,MTABC - SPRING CREEK DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001251,00000000,                                                                                                    
R520,MTABC - BAISLEY DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001973,00000000,                                                                                                    
R521,MTABC - EASTCHESTER DEPOT     ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000003,00000000,                                                                                                    
R523,MITCHELL FIELD BUS DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001617,00000000,                                                                                                    
R528,METRO NORTH HUDSON RAIL DEPOT ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000001,00000000,                                                                                                    
R530,WESTCHESTER CMF YONKERS DEPOT ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001466,00000000,                                                                                                    
R531,WESTCHESTER VALHALLA DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000095,00000000,                                                                                                    
R533,MTABC - COLLEGE POINT DEPOT2* ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003397,00000000,                                                                                                    
R535,AIRTRAIN @ HOWARD BEACH       ,00018378,00000249,00000000,00000000,00000006,00000000,00000000,00000000,00000000,00000000,00000000,00000152,00000000,00000000,00000000,00000320,00000000,00000000,00016997,00008296,00001634,00000049,00000000,00000000,00000000,00000000,                                                                                                    
R536,AIRTRAIN JAMAICA CENTER 1     ,00037883,00000342,00000000,00000000,00000086,00000000,00000000,00000000,00000000,00000000,00000000,00000339,00000000,00000000,00000000,00000934,00000000,00000000,00051659,00025214,00006311,00001103,00000000,00000000,00000000,00000000,                                                                                                    
R540,PA-PATH WORLD TRADE CNTR      ,00110422,00000000,00000000,00000000,00000046,00000000,00000000,00000000,00000000,00000000,00000000,00001154,00000000,00000000,00000000,00000000,00000000,00002087,00001133,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R541,PA-PATH THIRTY THIRD ST       ,00076945,00000000,00000000,00000000,00000080,00000000,00000000,00000000,00000000,00000000,00000000,00000817,00000000,00000000,00000000,00000000,00000000,00003377,00001240,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R542,PA-PATH TWENTY THIRD ST       ,00019588,00000000,00000000,00000000,00000005,00000000,00000000,00000000,00000000,00000000,00000000,00000279,00000000,00000000,00000000,00000000,00000000,00000426,00000283,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R543,PA-PATH EXCHANGE PLACE        ,00032154,00000000,00000000,00000000,00000031,00000000,00000000,00000000,00000000,00000000,00000000,00000320,00000000,00000000,00000000,00000000,00000000,00000660,00000422,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R544,PA-PATH HARRISON              ,00017008,00000000,00000000,00000000,00000002,00000000,00000000,00000000,00000000,00000000,00000000,00000168,00000000,00000000,00000000,00000000,00000000,00000916,00000163,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R545,PA-PATH 14TH STREET           ,00023451,00000000,00000000,00000000,00000006,00000000,00000000,00000000,00000000,00000000,00000000,00000237,00000000,00000000,00000000,00000000,00000000,00000529,00000382,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
