     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,03/16/2019-03/22/2019,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R399,25TH AVENUE-86TH STREET       ,00008643,00001035,00000062,00000553,00000000,00003161,00010860,00000000,00000000,00000000,00000014,00000136,00000149,00000006,00000399,00000099,00000078,00000000,00000037,00000000,00000000,00000000,00003206,00000000,00000196,00000000,                                                                                                    
R400,BAY 50TH STREET-STILLWELL     ,00004908,00000699,00000060,00000347,00000000,00002177,00005310,00000000,00000000,00000000,00000005,00000081,00000191,00000000,00000232,00000108,00000031,00000000,00000012,00000000,00000000,00000000,00001787,00000000,00000073,00000000,                                                                                                    
R401,CENTRAL AVE-MYRTLE AVE        ,00009236,00000283,00000009,00000070,00000004,00007240,00008932,00000000,00000000,00000000,00000012,00000048,00000133,00000000,00001011,00000134,00000213,00000000,00000172,00000000,00000000,00000000,00001065,00000000,00000064,00000000,                                                                                                    
R402,SENECA AVENUE-PALMETTO ST     ,00007608,00000300,00000033,00000137,00000007,00005466,00006202,00000000,00000000,00000000,00000001,00000044,00000180,00000000,00000482,00000076,00000105,00000000,00000087,00000000,00000000,00000000,00000856,00000000,00000098,00000000,                                                                                                    
R403,FOREST AVENUE-PUTNAM AVENUE   ,00009240,00000487,00000067,00000192,00000000,00005392,00007484,00000000,00000000,00000000,00000002,00000120,00000157,00000000,00000644,00000161,00000097,00000000,00000058,00000000,00000000,00000000,00001078,00000000,00000138,00000000,                                                                                                    
R404,FRESH POND ROAD-68TH AVENUE   ,00012764,00000823,00000073,00000217,00000002,00006806,00009328,00000000,00000000,00000000,00000013,00000176,00000377,00000003,00000822,00000227,00000162,00000000,00000087,00000000,00000000,00000000,00001441,00000000,00000172,00000000,                                                                                                    
R405,JACKSON AVENUE-WESTCHESTER    ,00010231,00000563,00000103,00000155,00000000,00009703,00004487,00000000,00000000,00000000,00000013,00000015,00000384,00000000,00000697,00000068,00000057,00000000,00000037,00000000,00000000,00000000,00004269,00000000,00000401,00000000,                                                                                                    
R406,PROSPECT AVENUE-WESTCHESTER   ,00012472,00000782,00000133,00000232,00000000,00013068,00006275,00000000,00000000,00000000,00000016,00000045,00000559,00000000,00000706,00000266,00000117,00000000,00000061,00000000,00000000,00000000,00004347,00000000,00000427,00000000,                                                                                                    
R407,INTERVALE 163RD STREET        ,00005934,00000370,00000063,00000098,00000002,00006221,00002722,00000000,00000000,00000000,00000007,00000014,00000228,00000001,00000295,00000021,00000027,00000000,00000021,00000000,00000000,00000000,00002214,00000000,00000200,00000000,                                                                                                    
R408,SIMPSON ST-WESTCHESTER AVE    ,00012279,00000835,00000201,00000357,00000001,00016613,00007304,00000000,00000000,00000000,00000009,00000040,00000736,00000002,00000717,00000068,00000063,00000000,00000034,00000000,00000000,00000000,00003633,00000000,00000685,00000000,                                                                                                    
R409,FREEMAN ST-SOUTHERN BLVD      ,00009000,00000510,00000104,00000138,00000005,00008387,00004165,00000000,00000000,00000000,00000009,00000026,00000313,00000001,00000450,00000081,00000086,00000000,00000037,00000000,00000000,00000000,00002730,00000000,00000335,00000000,                                                                                                    
R411,PARK PLACE-FRANKLIN AVENUE    ,00003132,00000312,00000079,00000068,00000000,00002225,00003075,00000000,00000000,00000000,00000000,00000025,00000141,00000001,00000403,00000076,00000069,00000000,00000050,00000000,00000000,00000000,00000747,00000000,00000042,00000000,                                                                                                    
R412,BOTANIC GARDEN-FRANKLIN AVE   ,00002275,00000244,00000041,00000062,00000000,00001659,00001753,00000000,00000000,00000000,00000005,00000028,00000098,00000001,00000267,00000022,00000040,00000000,00000017,00000000,00000000,00000000,00002446,00000000,00000070,00000000,                                                                                                    
R413,KNICKERBOCKER AVE-MYRTLE AV   ,00010942,00000418,00000032,00000092,00000000,00008543,00007839,00000000,00000000,00000000,00000009,00000073,00000210,00000001,00000837,00000091,00000162,00000000,00000178,00000000,00000000,00000000,00001615,00000000,00000127,00000000,                                                                                                    
R414,HOWARD BEACH-159TH AVE        ,00005427,00000361,00000046,00000074,00000002,00003748,00002742,00000000,00000000,00000000,00000008,00000096,00000122,00000000,00000226,00000206,00000037,00000000,00002299,00000000,00000000,00000000,00000239,00000000,00000031,00000000,                                                                                                    
R415,BROAD CHANNEL-NOEL ROAD       ,00000964,00000049,00000013,00000012,00000000,00000173,00000262,00000000,00000000,00000000,00000006,00000033,00000020,00000000,00000062,00000028,00000001,00000000,00000018,00000000,00000000,00000000,00000068,00000000,00000002,00000000,                                                                                                    
R416,HOLLAND-BEACH 90TH STREET     ,00001748,00000163,00000027,00000038,00000000,00000900,00000654,00000000,00000000,00000000,00000001,00000008,00000079,00000001,00000090,00000016,00000011,00000000,00000041,00000000,00000000,00000000,00000369,00000000,00000020,00000000,                                                                                                    
R417,PLAYLAND-BEACH 98TH STREET    ,00000926,00000025,00000006,00000011,00000000,00000503,00000403,00000000,00000000,00000000,00000000,00000006,00000017,00000000,00000039,00000013,00000012,00000000,00000017,00000000,00000000,00000000,00000458,00000000,00000014,00000000,                                                                                                    
R418,SEASIDE BEACH-105TH STREET    ,00000522,00000060,00000000,00000009,00000000,00000165,00000163,00000000,00000000,00000000,00000000,00000001,00000012,00000000,00000027,00000016,00000002,00000000,00000004,00000000,00000000,00000000,00000246,00000000,00000000,00000000,                                                                                                    
R419,ROCKAWAY PARK-BEACH 116TH     ,00001443,00000146,00000036,00000041,00000000,00000763,00000513,00000000,00000000,00000000,00000000,00000007,00000167,00000000,00000048,00000012,00000013,00000000,00000034,00000000,00000000,00000000,00000116,00000000,00000015,00000000,                                                                                                    
R420,DITMAS AVE-MCDONALD AVE       ,00006489,00000609,00000027,00000108,00000000,00003306,00004340,00000000,00000000,00000000,00000001,00000073,00000128,00000000,00000389,00000101,00000100,00000000,00000040,00000000,00000000,00000000,00002119,00000000,00000095,00000000,                                                                                                    
R421,AVENUE I-MCDONALD AVENUE      ,00002772,00000374,00000043,00000151,00000001,00001606,00001654,00000000,00000000,00000000,00000000,00000054,00000057,00000000,00000080,00000084,00000021,00000000,00000022,00000000,00000000,00000000,00001439,00000000,00000031,00000000,                                                                                                    
R422,MCDONALD AVE-22ND AVE         ,00000861,00000067,00000025,00000063,00000000,00000968,00001397,00000000,00000000,00000000,00000000,00000006,00000039,00000000,00000044,00000014,00000015,00000000,00000002,00000000,00000000,00000000,00000298,00000000,00000033,00000000,                                                                                                    
R423,AVENUE N-MCDONALD AVENUE      ,00004971,00000415,00000057,00000125,00000005,00002358,00003552,00000000,00000000,00000000,00000000,00000092,00000084,00000001,00000214,00000113,00000073,00000000,00000030,00000000,00000000,00000000,00000976,00000000,00000083,00000000,                                                                                                    
R424,AVENUE P-MCDONALD AVENUE      ,00004717,00000445,00000026,00000093,00000000,00001789,00003027,00000000,00000000,00000000,00000000,00000089,00000103,00000000,00000234,00000132,00000093,00000000,00000015,00000000,00000000,00000000,00000715,00000000,00000078,00000000,                                                                                                    
R425,AVENUE U-MCDONALD AVENUE      ,00002947,00000255,00000033,00000091,00000001,00001535,00001940,00000000,00000000,00000000,00000001,00000047,00000069,00000000,00000116,00000087,00000021,00000000,00000002,00000000,00000000,00000000,00000683,00000000,00000038,00000000,                                                                                                    
R426,NEPTUNE AVE-MCDONALD AVENUE   ,00002813,00000539,00000019,00000086,00000005,00000640,00001409,00000000,00000000,00000000,00000007,00000026,00000130,00000002,00000111,00000083,00000044,00000000,00000006,00000000,00000000,00000000,00001306,00000000,00000024,00000000,                                                                                                    
R427,MIDDLETOWN ROAD-WESTCHESTER   ,00005575,00000320,00000018,00000074,00000000,00002098,00002241,00000000,00000000,00000000,00000025,00000079,00000113,00000003,00000296,00000117,00000059,00000000,00000032,00000000,00000000,00000000,00001095,00000000,00000068,00000000,                                                                                                    
R428,BUHRE AVE-WESTCHESTER AVE     ,00009512,00000476,00000041,00000104,00000006,00004045,00004199,00000000,00000000,00000000,00000079,00000114,00000285,00000002,00000645,00000198,00000060,00000000,00000025,00000000,00000000,00000000,00001239,00000000,00000124,00000000,                                                                                                    
R429,PELHAM BAY PARK-BRUCKNER BL   ,00008202,00000566,00000151,00000338,00000002,00008126,00007601,00000000,00000000,00000000,00000248,00000114,00000321,00000003,00001289,00000159,00000083,00000000,00000036,00000000,00000000,00000000,00001730,00000000,00000229,00000000,                                                                                                    
R430,PELHAM PKWY-ESPLANADE         ,00007249,00000395,00000028,00000083,00000001,00002767,00003265,00000000,00000000,00000000,00000026,00000151,00000182,00000000,00000613,00000149,00000045,00000000,00000027,00000000,00000000,00000000,00001708,00000000,00000122,00000000,                                                                                                    
R431,DYRE AVENUE-LIGHT STREET      ,00009557,00000400,00000071,00000080,00000007,00005740,00003712,00000000,00000000,00000000,00000021,00000122,00000262,00000001,00000476,00000075,00000055,00000000,00000025,00000000,00000000,00000000,00001664,00000000,00000215,00000000,                                                                                                    
R432,CHAUNCEY STREET-ROCKAWAY AV   ,00006218,00000315,00000065,00000107,00000000,00007076,00004935,00000000,00000000,00000000,00000007,00000033,00000247,00000002,00000424,00000046,00000061,00000000,00000103,00000000,00000000,00000000,00001003,00000000,00000092,00000000,                                                                                                    
R433,ALABAMA AVENUE-FULTON ST      ,00002766,00000156,00000058,00000103,00000000,00003885,00001608,00000000,00000000,00000000,00000003,00000005,00000092,00000000,00000178,00000007,00000014,00000000,00000018,00000000,00000000,00000000,00000617,00000000,00000061,00000000,                                                                                                    
R434,VAN SICLEN AVENUE-FULTON ST   ,00005701,00000291,00000067,00000097,00000000,00004759,00002365,00000001,00000000,00000000,00000001,00000018,00000276,00000001,00000141,00000015,00000018,00000000,00000032,00000000,00000000,00000000,00001536,00000000,00000102,00000000,                                                                                                    
R435,CLEVELAND STREET-FULTON ST    ,00006514,00000317,00000028,00000087,00000003,00005528,00002251,00000000,00000000,00000000,00000004,00000050,00000280,00000000,00000232,00000046,00000040,00000000,00000040,00000000,00000000,00000000,00001995,00000000,00000131,00000000,                                                                                                    
R436,NORWOOD AVENUE-FULTON ST      ,00006992,00000430,00000066,00000099,00000002,00005416,00002565,00000000,00000000,00000000,00000001,00000012,00000262,00000006,00000313,00000046,00000036,00000000,00000046,00000000,00000000,00000000,00002135,00000000,00000158,00000000,                                                                                                    
R437,CRESCENT STREET-FULTON ST     ,00010367,00000655,00000137,00000270,00000000,00009556,00005203,00000000,00000000,00000000,00000002,00000035,00000350,00000006,00000377,00000052,00000074,00000000,00000086,00000000,00000000,00000000,00002586,00000000,00000203,00000000,                                                                                                    
R438,RALPH AVENUE-FULTON STREET    ,00010539,00000614,00000125,00000272,00000007,00010401,00007634,00000000,00000000,00000000,00000006,00000071,00000315,00000001,00000905,00000048,00000160,00000000,00000137,00000000,00000000,00000000,00002548,00000000,00000237,00000000,                                                                                                    
R439,ROCKAWAY AVE-HOPKINSON AVE    ,00009691,00000546,00000157,00000240,00000002,00010233,00007509,00000000,00000000,00000000,00000006,00000030,00000301,00000000,00000938,00000062,00000159,00000000,00000129,00000000,00000000,00000000,00003288,00000000,00000223,00000000,                                                                                                    
R440,LIBERTY AVE-PENNSYLVANIA AV   ,00004706,00000262,00000083,00000131,00000002,00004260,00002277,00000000,00000000,00000000,00000005,00000025,00000243,00000000,00000407,00000042,00000023,00000000,00000034,00000000,00000000,00000000,00001879,00000000,00000074,00000000,                                                                                                    
R441,VAN SICLEN AVE-PITKIN AVE     ,00006297,00000414,00000096,00000110,00000003,00005052,00002547,00000000,00000000,00000000,00000003,00000026,00000215,00000000,00000292,00000040,00000048,00000000,00000032,00000000,00000000,00000000,00002238,00000000,00000131,00000000,                                                                                                    
R442,SHEPHERD AVE-PITKIN AVE       ,00007053,00000381,00000097,00000103,00000000,00005314,00002961,00000000,00000000,00000000,00000003,00000031,00000278,00000000,00000327,00000035,00000073,00000000,00000032,00000000,00000000,00000000,00002268,00000000,00000130,00000000,                                                                                                    
R443,170TH STREET-GRAND CONC.      ,00011928,00000695,00000179,00000194,00000006,00013964,00007083,00000000,00000000,00000000,00000015,00000049,00000392,00000000,00000785,00000048,00000082,00000000,00000092,00000000,00000000,00000000,00004246,00000000,00000405,00000000,                                                                                                    
R444,238TH ST-WHITE PLAINS ROAD    ,00005881,00000449,00000091,00000110,00000012,00005138,00002786,00000000,00000000,00000000,00000008,00000048,00000309,00000000,00000417,00000049,00000028,00000000,00000028,00000000,00000000,00000000,00001531,00000000,00000160,00000000,                                                                                                    
R445,138TH STREET-3RD AVE          ,00015075,00000792,00000142,00000220,00000008,00016079,00008239,00000000,00000000,00000000,00000024,00000067,00000585,00000014,00001079,00000209,00000125,00000000,00000079,00000000,00000000,00000000,00003342,00000000,00000292,00000000,                                                                                                    
R446,BROOK AVENUE-138TH STREET     ,00012301,00000773,00000127,00000100,00000006,00012860,00005352,00000000,00000000,00000000,00000006,00000035,00000482,00000006,00000602,00000051,00000064,00000000,00000028,00000000,00000000,00000000,00002846,00000000,00000229,00000000,                                                                                                    
R447,CYPRESS AVENUE-138TH STREET   ,00007039,00000383,00000091,00000097,00000003,00007016,00003106,00000000,00000000,00000000,00000011,00000030,00000205,00000000,00000363,00000052,00000046,00000000,00000022,00000000,00000000,00000000,00001446,00000000,00000167,00000000,                                                                                                    
R448,EAST 143RD ST-SOUTHERN BLVD   ,00002281,00000100,00000019,00000023,00000000,00001692,00001102,00000000,00000000,00000000,00000004,00000008,00000039,00000000,00000204,00000017,00000006,00000000,00000011,00000000,00000000,00000000,00000495,00000000,00000010,00000000,                                                                                                    
R449,EAST 149TH ST-SOUTHERN BLVD   ,00008416,00000485,00000100,00000163,00000005,00009501,00004755,00000000,00000000,00000000,00000009,00000034,00000217,00000000,00000655,00000057,00000083,00000000,00000033,00000000,00000000,00000000,00002976,00000000,00000182,00000000,                                                                                                    
R450,LONGWOOD AVE-SOUTHERN BLVD    ,00006169,00000382,00000057,00000103,00000000,00006191,00003183,00000000,00000000,00000000,00000006,00000036,00000210,00000000,00000365,00000034,00000063,00000000,00000034,00000000,00000000,00000000,00001768,00000000,00000129,00000000,                                                                                                    
R451,WINTHROP ST-NOSTRAND AVE      ,00011969,00001055,00000182,00000313,00000021,00006936,00010278,00000000,00000000,00000000,00000029,00000101,00000458,00000030,00002271,00000240,00000236,00000000,00000099,00000000,00000000,00000000,00001995,00000000,00000213,00000000,                                                                                                    
R452,72ND STREET & BROADWAY        ,00086967,00013107,00000846,00002520,00000114,00041724,00072180,00000000,00000000,00000000,00000238,00001490,00001713,00000189,00008684,00003793,00002338,00000000,00001474,00000000,00000000,00000000,00006309,00000000,00000360,00000000,                                                                                                    
R453,23RD STREET-6TH AVENUE        ,00026362,00001554,00000124,00000449,00000007,00012922,00025482,00000000,00000000,00000000,00000045,00000418,00000191,00000009,00003370,00000904,00000808,00000000,00000563,00000000,00000000,00000000,00001074,00000000,00000087,00000000,                                                                                                    
R455,25TH STREET-4TH AVENUE        ,00002082,00000158,00000026,00000036,00000000,00001761,00001299,00000000,00000000,00000000,00000004,00000013,00000043,00000000,00000074,00000028,00000019,00000000,00000020,00000000,00000000,00000000,00000469,00000000,00000037,00000000,                                                                                                    
R456,HOYT STREET-FULTON STREET     ,00005549,00000442,00000059,00000098,00000006,00002991,00006501,00000000,00000000,00000000,00000022,00000083,00000042,00000024,00000841,00000193,00000211,00000000,00000116,00000000,00000000,00000000,00000242,00000000,00000045,00000000,                                                                                                    
R460,MARCY AVENUE-BROADWAY         ,00036345,00001694,00000267,00000579,00000017,00023008,00025244,00000000,00000000,00000000,00000030,00000379,00000921,00000011,00002973,00000696,00000561,00000000,00000983,00000000,00000000,00000000,00002935,00000000,00000286,00000000,                                                                                                    
R461,BROADWAY LAFAYETTE-BLEECKER   ,00051377,00002082,00000184,00000423,00000062,00026856,00041441,00000000,00000000,00000000,00000100,00000704,00000344,00000116,00005140,00001604,00001193,00000000,00001229,00000000,00000000,00000000,00001854,00000000,00000391,00000000,                                                                                                    
R462,CANAL STREET-BROADWAY         ,00039713,00001749,00000110,00000440,00000031,00018613,00028609,00000000,00000000,00000000,00000181,00000379,00000294,00000046,00003174,00001184,00000895,00000000,00000969,00000000,00000000,00000000,00001249,00000000,00000229,00000000,                                                                                                    
R463,CANAL ST-LAFAYETTE ST EAST    ,00046531,00005990,00000329,00002684,00000088,00021402,00036444,00000000,00000000,00000000,00000202,00000479,00001117,00000232,00002840,00001154,00000719,00000000,00001251,00000000,00000000,00000000,00001849,00000000,00000200,00000000,                                                                                                    
R464,AQUEDUCT RACE TRACK           ,00003623,00001936,00000231,00000760,00000000,00001872,00001994,00000000,00000000,00000000,00000007,00000023,00000761,00000000,00000167,00000051,00000034,00000000,00000038,00000000,00000000,00000000,00000089,00000000,00000029,00000000,                                                                                                    
R468,RI TRAMWAY (MANHATTAN)        ,00004392,00000424,00000061,00000121,00000004,00004903,00004826,00000000,00000000,00000000,00000008,00000014,00000011,00000002,00000470,00000108,00000097,00000000,00000277,00000000,00000000,00000000,00000223,00000000,00000004,00000000,                                                                                                    
R469,RI TRAMWAY (ROOSEVELT)        ,00005799,00000590,00000046,00000100,00000002,00004834,00004422,00000000,00000000,00000000,00000022,00000030,00000047,00000004,00000443,00000140,00000145,00000000,00000323,00000000,00000000,00000000,00000274,00000000,00000005,00000000,                                                                                                    
R475,GRAND AVENUE DEPOT            ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002282,00000000,                                                                                                    
R476,GUNHILL DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00007427,00000000,                                                                                                    
R477,YUKON DEPOT                   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001783,00000000,                                                                                                    
R478,CASTLETON DEPOT               ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003598,00000000,                                                                                                    
R479,QUEENS VILLAGE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00011615,00000000,                                                                                                    
R480,CASEY STENGEL DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002548,00000000,                                                                                                    
R481,JAMAICA DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00007978,00000000,                                                                                                    
R482,FRESH POND DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002263,00000000,                                                                                                    
R483,EAST NEW YORK DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003583,00000000,                                                                                                    
R484,JACKIE GLEASON DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000921,00000000,                                                                                                    
R485,FLATBUSH DEPOT                ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00004593,00000000,                                                                                                    
R486,ULMER PARK DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00008449,00000000,                                                                                                    
R487,KINGSBRIDGE DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00010599,00000000,                                                                                                    
R488,JACKIE GLEASON DEPOT(2)       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003421,00000000,                                                                                                    
R489,MOTHER CLARA HALE DEPOT       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000232,00000000,                                                                                                    
R492,MANHATTANVILLE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001491,00000000,                                                                                                    
R493,CHARLESTON DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000500,00000000,                                                                                                    
R494,WEST FARMS DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00007283,00000000,                                                                                                    
R495,MICHAEL J. QUILL DEPOT        ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001497,00000000,                                                                                                    
R496,TUSKEGEE AIRMEN DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001262,00000000,                                                                                                    
R515,MTABC - LA GUARDIA DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003275,00000000,                                                                                                    
R516,MTABC - COLLEGE POINT DEPOT   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000008,00000000,                                                                                                    
R517,MTABC - JFK DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003889,00000000,                                                                                                    
R518,MTABC - FAR ROCKAWAY DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000948,00000000,                                                                                                    
R519,MTABC - SPRING CREEK DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001217,00000000,                                                                                                    
R520,MTABC - BAISLEY DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001929,00000000,                                                                                                    
R521,MTABC - EASTCHESTER DEPOT     ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000005,00000000,                                                                                                    
R523,MITCHELL FIELD BUS DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001546,00000000,                                                                                                    
R530,WESTCHESTER CMF YONKERS DEPOT ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001509,00000000,                                                                                                    
R531,WESTCHESTER VALHALLA DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000101,00000000,                                                                                                    
R533,MTABC - COLLEGE POINT DEPOT2* ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003320,00000000,                                                                                                    
R535,AIRTRAIN @ HOWARD BEACH       ,00017952,00000205,00000000,00000000,00000005,00000000,00000000,00000000,00000000,00000000,00000000,00000120,00000000,00000000,00000000,00000365,00000000,00000000,00017280,00007768,00001493,00000045,00000000,00000000,00000000,00000000,                                                                                                    
R536,AIRTRAIN JAMAICA CENTER 1     ,00038358,00000360,00000000,00000000,00000122,00000000,00000000,00000000,00000000,00000000,00000000,00000353,00000000,00000000,00000000,00000912,00000000,00000000,00054255,00023932,00005998,00001111,00000000,00000000,00000000,00000000,                                                                                                    
R540,PA-PATH WORLD TRADE CNTR      ,00110718,00000000,00000000,00000000,00000048,00000000,00000000,00000000,00000000,00000000,00000000,00001130,00000000,00000000,00000000,00000000,00000000,00002047,00001230,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R541,PA-PATH THIRTY THIRD ST       ,00076188,00000000,00000000,00000000,00000105,00000000,00000000,00000000,00000000,00000000,00000000,00000771,00000000,00000000,00000000,00000000,00000000,00003569,00001329,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R542,PA-PATH TWENTY THIRD ST       ,00019962,00000000,00000000,00000000,00000008,00000000,00000000,00000000,00000000,00000000,00000000,00000272,00000000,00000000,00000000,00000000,00000000,00000418,00000274,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R543,PA-PATH EXCHANGE PLACE        ,00031908,00000000,00000000,00000000,00000039,00000000,00000000,00000000,00000000,00000000,00000000,00000323,00000000,00000000,00000000,00000000,00000000,00000707,00000373,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
