     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,03/09/2019-03/15/2019,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R398,NEW UTRECHT AVENUE-62ND ST    ,00008391,00000821,00000054,00000553,00000012,00004425,00008852,00000000,00000000,00000000,00000011,00000058,00000136,00000004,00000257,00000132,00000067,00000000,00000034,00000000,00000000,00000000,00001905,00000000,00000108,00000000,                                                                                                    
R399,25TH AVENUE-86TH STREET       ,00008871,00001047,00000076,00000568,00000000,00002957,00010485,00000000,00000000,00000000,00000004,00000168,00000213,00000002,00000382,00000100,00000087,00000000,00000034,00000000,00000000,00000000,00003349,00000000,00000164,00000000,                                                                                                    
R400,BAY 50TH STREET-STILLWELL     ,00004974,00000640,00000059,00000330,00000001,00002163,00005130,00000000,00000000,00000000,00000003,00000074,00000199,00000000,00000227,00000106,00000036,00000000,00000013,00000000,00000000,00000000,00001702,00000000,00000069,00000000,                                                                                                    
R401,CENTRAL AVE-MYRTLE AVE        ,00009497,00000269,00000017,00000078,00000003,00007387,00009033,00000000,00000000,00000000,00000012,00000027,00000131,00000000,00001038,00000147,00000213,00000000,00000149,00000000,00000000,00000000,00001090,00000000,00000075,00000000,                                                                                                    
R402,SENECA AVENUE-PALMETTO ST     ,00007632,00000306,00000025,00000117,00000005,00005627,00006300,00000000,00000000,00000000,00000000,00000050,00000184,00000000,00000524,00000085,00000127,00000000,00000108,00000000,00000000,00000000,00000830,00000000,00000100,00000000,                                                                                                    
R403,FOREST AVENUE-PUTNAM AVENUE   ,00009246,00000490,00000056,00000173,00000003,00005368,00007401,00000000,00000000,00000000,00000002,00000128,00000188,00000000,00000631,00000148,00000112,00000000,00000050,00000000,00000000,00000000,00001110,00000000,00000133,00000000,                                                                                                    
R404,FRESH POND ROAD-68TH AVENUE   ,00012897,00000827,00000081,00000233,00000004,00006719,00009297,00000000,00000000,00000000,00000015,00000152,00000327,00000001,00000837,00000240,00000153,00000000,00000093,00000000,00000000,00000000,00001428,00000000,00000169,00000000,                                                                                                    
R405,JACKSON AVENUE-WESTCHESTER    ,00010097,00000545,00000097,00000144,00000002,00009390,00004502,00000000,00000000,00000000,00000004,00000030,00000369,00000001,00000684,00000101,00000068,00000000,00000045,00000000,00000000,00000000,00004223,00000000,00000359,00000000,                                                                                                    
R406,PROSPECT AVENUE-WESTCHESTER   ,00012494,00000763,00000142,00000236,00000000,00013131,00006357,00000000,00000000,00000000,00000019,00000041,00000577,00000001,00000711,00000133,00000163,00000000,00000071,00000000,00000000,00000000,00004442,00000000,00000420,00000000,                                                                                                    
R407,INTERVALE 163RD STREET        ,00005823,00000355,00000068,00000115,00000004,00006078,00002702,00000000,00000000,00000000,00000010,00000013,00000183,00000000,00000285,00000017,00000038,00000000,00000024,00000000,00000000,00000000,00002137,00000000,00000195,00000000,                                                                                                    
R408,SIMPSON ST-WESTCHESTER AVE    ,00012650,00000825,00000237,00000333,00000002,00016737,00007133,00000000,00000000,00000000,00000010,00000050,00000799,00000000,00000765,00000064,00000054,00000000,00000043,00000000,00000000,00000000,00003618,00000002,00000672,00000000,                                                                                                    
R409,FREEMAN ST-SOUTHERN BLVD      ,00009106,00000481,00000105,00000136,00000004,00008318,00003993,00000000,00000000,00000000,00000006,00000029,00000289,00000000,00000412,00000071,00000087,00000000,00000052,00000000,00000000,00000000,00002668,00000000,00000345,00000000,                                                                                                    
R411,PARK PLACE-FRANKLIN AVENUE    ,00003204,00000300,00000065,00000064,00000000,00002223,00002967,00000000,00000000,00000000,00000000,00000024,00000186,00000000,00000415,00000058,00000076,00000000,00000042,00000000,00000000,00000000,00000756,00000000,00000042,00000000,                                                                                                    
R412,BOTANIC GARDEN-FRANKLIN AVE   ,00002300,00000261,00000036,00000078,00000001,00001611,00001701,00000000,00000000,00000000,00000005,00000025,00000115,00000001,00000252,00000043,00000046,00000000,00000028,00000000,00000000,00000000,00002456,00000000,00000075,00000000,                                                                                                    
R413,KNICKERBOCKER AVE-MYRTLE AV   ,00011279,00000402,00000041,00000091,00000000,00008383,00008109,00000000,00000000,00000000,00000015,00000070,00000152,00000003,00000828,00000088,00000186,00000000,00000166,00000000,00000000,00000000,00001606,00000000,00000113,00000000,                                                                                                    
R414,HOWARD BEACH-159TH AVE        ,00005098,00000327,00000058,00000066,00000005,00003457,00002599,00000000,00000000,00000000,00000009,00000103,00000071,00000003,00000223,00000178,00000040,00000000,00002127,00000000,00000000,00000000,00000241,00000000,00000031,00000000,                                                                                                    
R415,BROAD CHANNEL-NOEL ROAD       ,00001024,00000058,00000012,00000010,00000000,00000152,00000243,00000000,00000000,00000000,00000007,00000033,00000035,00000000,00000061,00000032,00000000,00000000,00000016,00000000,00000000,00000000,00000073,00000000,00000006,00000000,                                                                                                    
R416,HOLLAND-BEACH 90TH STREET     ,00001765,00000139,00000036,00000048,00000000,00000866,00000645,00000000,00000000,00000000,00000002,00000008,00000054,00000000,00000104,00000020,00000009,00000000,00000028,00000000,00000000,00000000,00000381,00000000,00000020,00000000,                                                                                                    
R417,PLAYLAND-BEACH 98TH STREET    ,00000991,00000030,00000005,00000008,00000000,00000486,00000409,00000000,00000000,00000000,00000000,00000004,00000025,00000000,00000034,00000008,00000008,00000000,00000015,00000000,00000000,00000000,00000490,00000000,00000014,00000000,                                                                                                    
R418,SEASIDE BEACH-105TH STREET    ,00000475,00000064,00000000,00000012,00000000,00000175,00000173,00000000,00000000,00000000,00000000,00000000,00000017,00000000,00000027,00000022,00000001,00000000,00000013,00000000,00000000,00000000,00000278,00000000,00000002,00000000,                                                                                                    
R419,ROCKAWAY PARK-BEACH 116TH     ,00001413,00000182,00000044,00000041,00000000,00000797,00000493,00000000,00000000,00000000,00000002,00000007,00000139,00000000,00000046,00000010,00000015,00000000,00000027,00000000,00000000,00000000,00000169,00000000,00000017,00000000,                                                                                                    
R420,DITMAS AVE-MCDONALD AVE       ,00007118,00000699,00000034,00000114,00000002,00003461,00004476,00000000,00000000,00000000,00000004,00000076,00000169,00000000,00000394,00000107,00000120,00000000,00000032,00000000,00000000,00000000,00002398,00000000,00000104,00000000,                                                                                                    
R421,AVENUE I-MCDONALD AVENUE      ,00003140,00000436,00000039,00000150,00000003,00001705,00001654,00000000,00000000,00000000,00000000,00000066,00000097,00000000,00000074,00000114,00000022,00000000,00000020,00000000,00000000,00000000,00001431,00000000,00000034,00000000,                                                                                                    
R422,MCDONALD AVE-22ND AVE         ,00000896,00000089,00000016,00000073,00000000,00000994,00001458,00000000,00000000,00000000,00000000,00000002,00000038,00000000,00000041,00000021,00000019,00000000,00000006,00000000,00000000,00000000,00000307,00000000,00000035,00000000,                                                                                                    
R423,AVENUE N-MCDONALD AVENUE      ,00005318,00000445,00000047,00000136,00000004,00002396,00003594,00000000,00000000,00000000,00000002,00000102,00000096,00000000,00000218,00000143,00000067,00000000,00000021,00000000,00000000,00000000,00001108,00000000,00000075,00000000,                                                                                                    
R424,AVENUE P-MCDONALD AVENUE      ,00005080,00000505,00000027,00000082,00000002,00001908,00002953,00000000,00000000,00000000,00000001,00000100,00000094,00000000,00000215,00000142,00000096,00000000,00000019,00000000,00000000,00000000,00000741,00000000,00000088,00000000,                                                                                                    
R425,AVENUE U-MCDONALD AVENUE      ,00003138,00000308,00000030,00000103,00000005,00001516,00001891,00000000,00000000,00000000,00000001,00000052,00000058,00000000,00000125,00000092,00000019,00000000,00000015,00000000,00000000,00000000,00000674,00000000,00000044,00000000,                                                                                                    
R426,NEPTUNE AVE-MCDONALD AVENUE   ,00002834,00000591,00000024,00000090,00000004,00000698,00001445,00000000,00000000,00000000,00000004,00000031,00000128,00000002,00000128,00000093,00000054,00000000,00000009,00000000,00000000,00000000,00001351,00000000,00000022,00000000,                                                                                                    
R427,MIDDLETOWN ROAD-WESTCHESTER   ,00005475,00000301,00000020,00000066,00000001,00002019,00002219,00000000,00000000,00000000,00000029,00000093,00000125,00000001,00000306,00000127,00000053,00000000,00000021,00000000,00000000,00000000,00001156,00000000,00000055,00000000,                                                                                                    
R428,BUHRE AVE-WESTCHESTER AVE     ,00009478,00000468,00000043,00000102,00000003,00003933,00004199,00000000,00000000,00000000,00000076,00000107,00000320,00000001,00000621,00000196,00000067,00000000,00000018,00000000,00000000,00000000,00001219,00000000,00000111,00000000,                                                                                                    
R429,PELHAM BAY PARK-BRUCKNER BL   ,00008382,00000618,00000180,00000304,00000004,00008270,00007568,00000000,00000000,00000000,00000250,00000120,00000318,00000002,00001244,00000205,00000080,00000000,00000032,00000000,00000000,00000000,00001696,00000000,00000232,00000000,                                                                                                    
R430,PELHAM PKWY-ESPLANADE         ,00007136,00000403,00000032,00000091,00000002,00002869,00003305,00000000,00000000,00000000,00000027,00000156,00000213,00000000,00000607,00000146,00000059,00000000,00000020,00000000,00000000,00000000,00001790,00000000,00000123,00000000,                                                                                                    
R431,DYRE AVENUE-LIGHT STREET      ,00009576,00000390,00000061,00000077,00000003,00005811,00003711,00000000,00000000,00000000,00000022,00000114,00000284,00000001,00000506,00000090,00000050,00000000,00000039,00000000,00000000,00000000,00001646,00000000,00000208,00000000,                                                                                                    
R432,CHAUNCEY STREET-ROCKAWAY AV   ,00006357,00000296,00000065,00000095,00000000,00006970,00004902,00000000,00000000,00000000,00000000,00000028,00000245,00000002,00000432,00000040,00000079,00000000,00000120,00000000,00000000,00000000,00001004,00000000,00000090,00000000,                                                                                                    
R433,ALABAMA AVENUE-FULTON ST      ,00002824,00000161,00000070,00000090,00000000,00003985,00001590,00000000,00000000,00000000,00000003,00000003,00000101,00000000,00000207,00000003,00000016,00000000,00000021,00000000,00000000,00000000,00000645,00000000,00000056,00000000,                                                                                                    
R434,VAN SICLEN AVENUE-FULTON ST   ,00005610,00000316,00000052,00000119,00000000,00004742,00002343,00000000,00000000,00000000,00000000,00000027,00000276,00000000,00000171,00000024,00000028,00000000,00000040,00000000,00000000,00000000,00001525,00000000,00000100,00000000,                                                                                                    
R435,CLEVELAND STREET-FULTON ST    ,00006646,00000326,00000046,00000086,00000005,00005676,00002197,00000000,00000000,00000000,00000005,00000042,00000278,00000000,00000231,00000057,00000045,00000000,00000037,00000000,00000000,00000000,00002122,00000000,00000117,00000000,                                                                                                    
R436,NORWOOD AVENUE-FULTON ST      ,00006969,00000438,00000065,00000100,00000002,00005515,00002494,00000000,00000000,00000000,00000001,00000016,00000248,00000005,00000288,00000042,00000033,00000000,00000058,00000000,00000000,00000000,00002100,00000000,00000147,00000000,                                                                                                    
R437,CRESCENT STREET-FULTON ST     ,00010352,00000627,00000119,00000246,00000000,00009389,00005033,00000000,00000000,00000000,00000013,00000042,00000414,00000002,00000349,00000049,00000081,00000000,00000063,00000000,00000000,00000000,00002616,00000000,00000182,00000000,                                                                                                    
R438,RALPH AVENUE-FULTON STREET    ,00010975,00000676,00000145,00000268,00000006,00010206,00007493,00000000,00000000,00000000,00000002,00000061,00000320,00000001,00000901,00000054,00000193,00000000,00000101,00000000,00000000,00000000,00002556,00000000,00000235,00000000,                                                                                                    
R439,ROCKAWAY AVE-HOPKINSON AVE    ,00010183,00000534,00000143,00000227,00000000,00010141,00007342,00000000,00000000,00000001,00000012,00000033,00000332,00000000,00000883,00000060,00000139,00000000,00000113,00000000,00000000,00000000,00003440,00000000,00000219,00000000,                                                                                                    
R440,LIBERTY AVE-PENNSYLVANIA AV   ,00004755,00000307,00000082,00000129,00000001,00004378,00002375,00000000,00000000,00000000,00000003,00000032,00000263,00000000,00000407,00000048,00000027,00000000,00000030,00000000,00000000,00000000,00001804,00000000,00000079,00000000,                                                                                                    
R441,VAN SICLEN AVE-PITKIN AVE     ,00006392,00000421,00000079,00000115,00000000,00005055,00002584,00000000,00000000,00000000,00000002,00000025,00000226,00000000,00000318,00000033,00000048,00000000,00000047,00000000,00000000,00000000,00002301,00000000,00000142,00000000,                                                                                                    
R442,SHEPHERD AVE-PITKIN AVE       ,00006878,00000401,00000092,00000103,00000001,00005191,00002921,00000000,00000000,00000000,00000002,00000039,00000249,00000000,00000353,00000028,00000075,00000000,00000047,00000000,00000000,00000000,00002186,00000000,00000120,00000000,                                                                                                    
R443,170TH STREET-GRAND CONC.      ,00011939,00000708,00000176,00000217,00000005,00014173,00007071,00000000,00000000,00000000,00000023,00000055,00000423,00000000,00000761,00000064,00000090,00000000,00000087,00000000,00000000,00000000,00004317,00000000,00000422,00000000,                                                                                                    
R444,238TH ST-WHITE PLAINS ROAD    ,00005941,00000489,00000098,00000107,00000010,00005278,00002839,00000000,00000000,00000000,00000023,00000056,00000267,00000000,00000408,00000048,00000026,00000000,00000042,00000000,00000000,00000000,00001698,00000000,00000169,00000000,                                                                                                    
R445,138TH STREET-3RD AVE          ,00015046,00000867,00000129,00000254,00000011,00016015,00008291,00000000,00000000,00000000,00000028,00000072,00000591,00000013,00001026,00000165,00000103,00000000,00000083,00000000,00000000,00000000,00003419,00000000,00000271,00000000,                                                                                                    
R446,BROOK AVENUE-138TH STREET     ,00012484,00000814,00000127,00000113,00000008,00013087,00005210,00000000,00000000,00000000,00000009,00000048,00000574,00000005,00000609,00000091,00000060,00000000,00000057,00000000,00000000,00000000,00002770,00000000,00000232,00000000,                                                                                                    
R447,CYPRESS AVENUE-138TH STREET   ,00007201,00000356,00000075,00000117,00000006,00006942,00003143,00000000,00000000,00000000,00000019,00000033,00000282,00000000,00000338,00000056,00000042,00000000,00000022,00000000,00000000,00000000,00001392,00000000,00000141,00000000,                                                                                                    
R448,EAST 143RD ST-SOUTHERN BLVD   ,00002280,00000114,00000038,00000023,00000000,00001632,00001115,00000000,00000000,00000000,00000001,00000010,00000052,00000000,00000203,00000021,00000009,00000000,00000013,00000000,00000000,00000000,00000529,00000000,00000015,00000000,                                                                                                    
R449,EAST 149TH ST-SOUTHERN BLVD   ,00008637,00000508,00000117,00000169,00000004,00009507,00004650,00000000,00000000,00000000,00000005,00000030,00000235,00000000,00000641,00000057,00000074,00000000,00000030,00000000,00000000,00000000,00003026,00000000,00000197,00000000,                                                                                                    
R450,LONGWOOD AVE-SOUTHERN BLVD    ,00006111,00000400,00000056,00000104,00000000,00006224,00003110,00000000,00000000,00000000,00000013,00000031,00000236,00000000,00000334,00000027,00000064,00000000,00000028,00000000,00000000,00000000,00001838,00000000,00000115,00000000,                                                                                                    
R451,WINTHROP ST-NOSTRAND AVE      ,00013199,00001159,00000213,00000374,00000027,00007852,00011269,00000000,00000000,00000000,00000039,00000104,00000450,00000031,00002426,00000248,00000275,00000000,00000099,00000000,00000000,00000000,00002555,00000000,00000226,00000000,                                                                                                    
R452,72ND STREET & BROADWAY        ,00091409,00013132,00000737,00002405,00000148,00042463,00073744,00000000,00000000,00000000,00000250,00001647,00001733,00000205,00008886,00003885,00002523,00000000,00001511,00000000,00000000,00000000,00007151,00000000,00000362,00000000,                                                                                                    
R453,23RD STREET-6TH AVENUE        ,00026522,00001528,00000140,00000462,00000016,00012874,00025617,00000000,00000000,00000000,00000066,00000440,00000195,00000006,00003329,00000938,00000776,00000000,00000659,00000000,00000000,00000000,00001080,00000000,00000083,00000000,                                                                                                    
R455,25TH STREET-4TH AVENUE        ,00001561,00000122,00000017,00000021,00000000,00001211,00000961,00000000,00000000,00000000,00000006,00000008,00000048,00000000,00000052,00000021,00000010,00000000,00000009,00000000,00000000,00000000,00000461,00000000,00000037,00000000,                                                                                                    
R456,HOYT STREET-FULTON STREET     ,00005463,00000419,00000049,00000096,00000009,00002990,00006055,00000000,00000000,00000000,00000034,00000083,00000043,00000027,00000963,00000203,00000191,00000000,00000117,00000000,00000000,00000000,00000267,00000000,00000056,00000000,                                                                                                    
R460,MARCY AVENUE-BROADWAY         ,00037770,00001767,00000229,00000576,00000018,00023174,00025911,00000000,00000000,00000000,00000037,00000406,00000944,00000014,00002925,00000802,00000591,00000000,00001041,00000000,00000000,00000000,00002826,00000000,00000262,00000000,                                                                                                    
R461,BROADWAY LAFAYETTE-BLEECKER   ,00051109,00002031,00000183,00000381,00000072,00025284,00038992,00000000,00000000,00000001,00000100,00000701,00000290,00000091,00004753,00001543,00001151,00000000,00001107,00000000,00000000,00000000,00001581,00000000,00000336,00000000,                                                                                                    
R462,CANAL STREET-BROADWAY         ,00040058,00001879,00000132,00000421,00000053,00018041,00029137,00000000,00000000,00000000,00000208,00000394,00000266,00000040,00003185,00001175,00000970,00000000,00000850,00000000,00000000,00000000,00001253,00000000,00000209,00000000,                                                                                                    
R463,CANAL ST-LAFAYETTE ST EAST    ,00048063,00006375,00000345,00002747,00000115,00021208,00036323,00000000,00000000,00000000,00000219,00000482,00000976,00000247,00002879,00001274,00000764,00000000,00001102,00000000,00000000,00000000,00001911,00000000,00000225,00000000,                                                                                                    
R464,AQUEDUCT RACE TRACK           ,00003747,00002002,00000234,00000710,00000000,00001830,00002013,00000000,00000000,00000000,00000006,00000023,00000759,00000001,00000156,00000057,00000031,00000000,00000033,00000000,00000000,00000000,00000084,00000000,00000034,00000000,                                                                                                    
R468,RI TRAMWAY (MANHATTAN)        ,00003571,00000356,00000037,00000107,00000001,00003797,00003774,00000000,00000000,00000000,00000014,00000010,00000014,00000000,00000384,00000096,00000084,00000000,00000200,00000000,00000000,00000000,00000219,00000000,00000009,00000000,                                                                                                    
R469,RI TRAMWAY (ROOSEVELT)        ,00002296,00000287,00000011,00000051,00000000,00001914,00001695,00000000,00000000,00000000,00000003,00000010,00000013,00000003,00000180,00000065,00000053,00000000,00000135,00000000,00000000,00000000,00000207,00000000,00000007,00000000,                                                                                                    
R475,GRAND AVENUE DEPOT            ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002283,00000000,                                                                                                    
R476,GUNHILL DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00007520,00000000,                                                                                                    
R477,YUKON DEPOT                   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001778,00000000,                                                                                                    
R478,CASTLETON DEPOT               ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003747,00000000,                                                                                                    
R479,QUEENS VILLAGE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00011736,00000000,                                                                                                    
R480,CASEY STENGEL DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002513,00000000,                                                                                                    
R481,JAMAICA DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00008145,00000000,                                                                                                    
R482,FRESH POND DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002239,00000000,                                                                                                    
R483,EAST NEW YORK DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003538,00000000,                                                                                                    
R484,JACKIE GLEASON DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000874,00000000,                                                                                                    
R485,FLATBUSH DEPOT                ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00004630,00000000,                                                                                                    
R486,ULMER PARK DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00008437,00000000,                                                                                                    
R487,KINGSBRIDGE DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00010963,00000000,                                                                                                    
R488,JACKIE GLEASON DEPOT(2)       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003429,00000000,                                                                                                    
R489,MOTHER CLARA HALE DEPOT       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000242,00000000,                                                                                                    
R492,MANHATTANVILLE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001503,00000000,                                                                                                    
R493,CHARLESTON DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000526,00000000,                                                                                                    
R494,WEST FARMS DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00007343,00000000,                                                                                                    
R495,MICHAEL J. QUILL DEPOT        ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001486,00000000,                                                                                                    
R496,TUSKEGEE AIRMEN DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001178,00000000,                                                                                                    
R515,MTABC - LA GUARDIA DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003168,00000000,                                                                                                    
R516,MTABC - COLLEGE POINT DEPOT   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000004,00000000,                                                                                                    
R517,MTABC - JFK DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003809,00000000,                                                                                                    
R518,MTABC - FAR ROCKAWAY DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000981,00000000,                                                                                                    
R519,MTABC - SPRING CREEK DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001174,00000000,                                                                                                    
R520,MTABC - BAISLEY DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001843,00000000,                                                                                                    
R521,MTABC - EASTCHESTER DEPOT     ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000002,00000000,                                                                                                    
R523,MITCHELL FIELD BUS DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001565,00000000,                                                                                                    
R530,WESTCHESTER CMF YONKERS DEPOT ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001451,00000000,                                                                                                    
R531,WESTCHESTER VALHALLA DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000088,00000000,                                                                                                    
R533,MTABC - COLLEGE POINT DEPOT2* ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003164,00000000,                                                                                                    
R535,AIRTRAIN @ HOWARD BEACH       ,00016473,00000252,00000000,00000000,00000004,00000000,00000000,00000000,00000000,00000000,00000000,00000134,00000000,00000000,00000000,00000331,00000000,00000000,00015850,00008018,00001593,00000052,00000000,00000000,00000000,00000000,                                                                                                    
R536,AIRTRAIN JAMAICA CENTER 1     ,00037918,00000318,00000000,00000000,00000088,00000000,00000000,00000000,00000000,00000000,00000000,00000306,00000000,00000000,00000000,00000964,00000000,00000000,00052520,00024619,00006030,00001071,00000000,00000000,00000000,00000000,                                                                                                    
R540,PA-PATH WORLD TRADE CNTR      ,00112394,00000000,00000000,00000000,00000049,00000000,00000000,00000000,00000000,00000000,00000000,00001114,00000000,00000000,00000000,00000000,00000000,00001889,00001225,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R541,PA-PATH THIRTY THIRD ST       ,00073973,00000000,00000000,00000000,00000105,00000000,00000000,00000000,00000000,00000000,00000000,00000776,00000000,00000000,00000000,00000000,00000000,00003290,00001154,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R542,PA-PATH TWENTY THIRD ST       ,00018939,00000000,00000000,00000000,00000001,00000000,00000000,00000000,00000000,00000000,00000000,00000277,00000000,00000000,00000000,00000000,00000000,00000369,00000248,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
